# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.4 on 2021-03-23 at 16:29:12
#
# Requested input R.A. = 162.2187 degrees
# Requested input Dec. = 50.03668 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460000.0 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 430 753 16 2 ZTF_r 732492956215 0 2.1022 164.088 5.15349 26.0837 2.46801e-05 0.0297474 0.120466 3.05106e-05 268 30. 0.062192 0.057705 20.5224 26.0837 3 2458486.9929514 753120262 -175.469939088444 26.9812286341118 -7.23428816848359 1.58971799154668 -239.835070948901 48.1288603640872 -5.01674820729385 1.06448230164334 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 431 752 13 3 ZTF_g 732526435115 0 2.4825 94.5648 4.41426 26.2626 2.16476e-05 0.0294994 -0.0640026 3.0052e-05 272 30. 0.067596 0.051784 20.643 26.2626 3 2458487.0264352 752120151 40.0664846468111 27.7563830738679 1.6057323920832 1.21056934839152 129.615749116856 45.4708499798063 2.8697224420159 1.09656769086603 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 432 752 13 3 ZTF_g 732528315115 0 2.4341 92.1767 4.19702 26.2511 1.67667e-05 0.0261297 -0.0518968 2.33872e-05 273 30. 0.062705 0.05791 20.6875 26.2511 1 2458487.0283102 752120151 -32.6491215633238 25.2758086410322 -1.43688245963258 1.50204270686402 14.5213552239693 41.303613215897 0.353943789626155 1.10585093910983 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 433 753 16 2 ZTF_g 732528786215 0 2.5732 82.4964 4.43907 26.2142 4.06116e-05 0.0383331 -0.0478153 5.11988e-05 264 30. 0.072504 0.060118 20.567 26.2142 3 2458487.0287847 753120162 -97.3190353736592 29.8883644652554 -3.6220166816734 1.21165789394008 -144.063405490393 45.6690698470844 -3.17575289579288 1.15719287033487 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 434 753 16 2 ZTF_g 732529716215 0 2.8196 82.376 4.42108 26.2107 3.29064e-05 0.0343939 -0.0508047 4.20099e-05 261 30. 0.072121 0.059919 20.4984 26.2107 1 2458487.0297106 753120162 7.32456630436366 32.4612833900786 0.250998444304847 1.12514036693774 -57.2453121202217 48.8028801140058 -1.18089060433169 1.14323427320283 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 435 752 13 3 ZTF_g 733465475115 0 2.1012 95.4473 4.37111 26.2539 1.83025e-05 0.0273068 -0.0565136 2.53024e-05 273 30. 0.061288 0.056199 20.9374 26.2539 3 2458487.9654745 752120151 -138.089610663766 22.0699326047829 -6.96008909988867 1.33321271227493 -94.0194412984971 38.5626037281077 -2.45451962508568 1.08606393294922 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 436 1790 8 3 ZTF_g 733474303115 0 2.2217 558.838 4.17963 26.2603 1.76468e-05 0.0277349 -0.070969 2.39358e-05 290 30. 0.062717 0.050934 20.8028 26.2603 2 2458487.9743056 1790120131 -100.568899655205 22.4392357393741 -4.98551971963874 1.18219576219883 -43.8982905635941 38.8480645132001 -1.13761003617587 1.0590045971344 0.0374067599202859 16.535000038147 0.0410000011324883 3.48099994659424 0.277999997138977 2458206.765891 2458601.749873 0
 437 753 16 2 ZTF_g 733490686215 0 2.2973 76.3682 4.08184 26.2029 3.01969e-05 0.0332259 -0.0375775 3.80853e-05 265 30. 0.065699 0.061834 20.6959 26.2029 3 2458487.9906829 753120162 -162.899361801211 26.4313621599083 -6.85574473093172 1.36511801265974 -183.922530779485 42.0580206826607 -4.40251958130277 1.14526656168712 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 438 753 16 2 ZTF_r 733541256215 0 1.9123 163.571 5.38065 26.0715 2.33012e-05 0.0287653 0.11471 2.88693e-05 265 30. 0.054427 0.05029 20.5107 26.0715 3 2458488.04125 753120262 -120.693933522112 24.7705506089528 -5.42006609164124 1.6810577967332 -248.664355901346 45.6488022378379 -5.48402394746117 1.05840458720702 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 439 753 16 2 ZTF_g 737464496215 0 3.6479 67.1518 4.37886 26.0583 4.44686e-05 0.0392516 -0.0308705 6.25166e-05 233 30. 0.081408 0.069717 20.1095 26.0583 3 2458491.9644907 753120162 -87.9073364922802 34.0667308024803 -2.87044654714274 1.11760001323598 -86.8199779514973 45.3197419335692 -1.92862341595634 1.1859338327766 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 440 752 13 3 ZTF_g 737466815115 0 2.7112 71.8841 4.74588 25.9458 2.75588e-05 0.0325597 -0.0364781 4.0566e-05 255 30. 0.07393 0.070712 20.2111 25.9458 3 2458491.9668171 752120151 7.42243507291597 30.365366056903 0.271908439527601 1.07656433521894 24.4957752181169 47.3695333130375 0.520603728785009 1.11412663294578 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 441 752 13 3 ZTF_g 737467735115 0 3.4289 80.4689 4.67199 26.0801 3.43619e-05 0.0358818 -0.0531906 5.2996e-05 243 30. 0.078427 0.073466 20.1227 26.0801 1 2458491.9677315 752120151 67.8869656680373 34.8018719884775 2.16989437197473 1.22335179949519 40.1049053039122 47.5355848448106 0.849363992898759 1.14101756193223 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 442 753 16 2 ZTF_g 737469576215 0 2.7491 60.7856 4.54858 25.9552 4.32899e-05 0.0393467 -0.0437352 5.63457e-05 255 30. 0.072523 0.061665 20.2314 25.9552 1 2458491.9695718 753120162 -48.6921925700169 30.9647099462721 -1.74923080039954 1.1078327132067 -36.5665976599756 47.5848410757486 -0.773626116360677 1.12252102652116 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 443 752 13 3 ZTF_r 737534015115 0 2.2742 145.006 6.53487 26.0117 1.74069e-05 0.0263625 0.103774 2.40912e-05 272 30. 0.067639 0.062809 20.2411 26.0117 3 2458492.0340162 752120251 26.9945629274084 29.2104799100375 1.02799832970662 1.21820765652018 32.8003434847059 50.3023109433468 0.65645603682961 1.05536640116598 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 444 752 13 3 ZTF_r 737535405115 0 2.3502 153.672 6.21861 26.0754 1.60832e-05 0.0251134 0.10164 2.22943e-05 269 30. 0.067846 0.061501 20.2354 26.0754 1 2458492.0354051 752120251 -19.2069531602221 30.5346433550009 -0.699713779478139 1.11751896979607 64.5485260927479 52.0171708385939 1.24926563829116 1.05545579193088 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 445 753 16 2 ZTF_r 737556286215 0 2.919 155.912 5.77162 26.0311 4.99567e-05 0.0425459 0.120663 6.22423e-05 268 30. 0.073756 0.06902 19.9856 26.0311 1 2458492.0562847 753120262 -129.543469434152 37.3097444205966 -3.86231820538145 1.20340757134096 -89.0742700930419 55.2520026881372 -1.62300343995045 1.10546574820643 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 446 753 16 2 ZTF_r 737557196215 0 2.8884 154.13 5.8113 26.0299 3.4218e-05 0.0349868 0.115497 4.25309e-05 267 30. 0.076375 0.070028 20.0236 26.0299 3 2458492.0571991 753120262 -40.4941323526746 36.424059207036 -1.236683469911 1.28488010031231 -135.839423713772 56.0487994090891 -2.43991506490354 1.08289275815271 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 447 1790 8 3 ZTF_r 738454593115 0 1.4783 174.026 8.79504 25.0212 3.91134e-05 0.0413106 0.10544 5.31062e-05 289 30. 0.068595 0.069584 19.0559 25.0212 2 2458492.9545949 1790120231 -77.1302530560268 30.142283066129 -2.84644904205236 1.2377343782678 -40.7165271513877 62.9984589141825 -0.650662825898839 1.03672143114495 0.128808424473764 16.0789999008179 0.0430000014603138 3.72000002861023 0.230000004172325 2458224.748993 2458772.005104 0
 448 753 16 2 ZTF_r 738489026215 0 2.0375 111.324 6.81316 25.6677 3.68186e-05 0.0366048 0.124694 4.5774e-05 266 30. 0.063551 0.063568 19.7442 25.6677 3 2458492.9890278 753120262 -80.2305721348945 32.3374022239436 -2.75987594845663 1.3242665121053 95.5606435813474 56.9406803009264 1.68955217088222 1.07324642077833 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 449 752 13 3 ZTF_r 738490425115 0 1.8094 112.512 6.97562 25.7524 1.93535e-05 0.027447 0.103376 2.65826e-05 271 30. 0.061951 0.055366 19.89 25.7524 3 2458492.9904282 752120251 -71.8465679425597 31.5509039995192 -2.53308067067574 1.31846416244894 -98.3191780583026 60.3188936465592 -1.64096781945795 1.04198651717697 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 450 752 13 3 ZTF_g 738513325115 0 1.7519 88.1795 4.30186 26.2076 1.82476e-05 0.02705 -0.0661179 2.51701e-05 273 30. 0.058404 0.048417 20.8747 26.2076 3 2458493.0133218 752120151 10.3979153373051 19.8645191930449 0.582268130478637 1.93721692125591 -3.55047606891132 36.1653309907483 -0.0988346748554893 1.06146650124322 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 451 753 16 2 ZTF_g 738514256215 0 2.1396 72.3166 4.3676 26.0966 2.7399e-05 0.031437 -0.0449814 3.4219e-05 264 30. 0.058218 0.055343 20.6676 26.0966 3 2458493.0142593 753120162 -14.9810665246703 25.9880581615112 -0.641244574454352 1.67595579804151 -35.0355222034089 43.9895825125224 -0.801814576239131 1.09874589133095 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 452 1790 8 3 ZTF_r 739447933115 0 1.9715 523.076 5.23855 26.2284 1.58732e-05 0.0264649 0.112345 2.15938e-05 291 30. 0.060461 0.050503 20.6591 26.2284 2 2458493.9479398 1790120231 79.7871452538998 22.8444421541232 3.88514444740382 1.32577438427512 113.328072490721 42.3638933268022 2.69312696779653 1.03474155775253 0.128808424473764 16.0789999008179 0.0430000014603138 3.72000002861023 0.230000004172325 2458224.748993 2458772.005104 0
 453 753 16 2 ZTF_r 739516266215 0 1.8721 162.208 5.0814 26.1468 5.06483e-05 0.0430027 0.127224 6.32043e-05 267 30. 0.059211 0.062387 20.6246 26.1468 3 2458494.0162616 753120262 -78.6475765296751 27.3086551559234 -3.20361141465006 2.11527132503379 -94.9327292755054 49.3259610691303 -1.93756197745803 1.05973301059587 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 454 752 13 3 ZTF_r 739517185115 0 2.1315 161.342 5.36489 26.1621 1.54013e-05 0.0247907 0.0898987 2.10786e-05 273 30. 0.064467 0.056787 20.6281 26.1621 3 2458494.0171875 752120251 -3.32416347053481 22.3375501545789 -0.165539497728805 1.39277603380952 63.6926667360308 40.8016482608363 1.57154534790197 1.03841272220392 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 455 753 16 2 ZTF_g 739528256215 0 1.8974 80.7405 4.14579 26.1773 2.21912e-05 0.0283079 -0.0517466 2.75512e-05 267 30. 0.062819 0.055293 21.0825 26.1773 3 2458494.0282523 753120162 -30.9214162355304 18.1121879525492 -1.89908000718631 1.88378720788072 -21.0387034219668 30.6569988035605 -0.690883032474587 1.09533402181016 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 456 752 13 3 ZTF_g 739535765115 0 1.6857 90.4873 3.91556 26.233 1.78735e-05 0.0263995 -0.0708772 2.42534e-05 270 30. 0.066001 0.062305 21.0272 26.233 3 2458494.0357639 752120151 -105.537050413213 19.2314402858103 -6.10446970168787 2.48247216798971 -107.59543759892 36.0949551073765 -3.00097614027799 1.06445527149797 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 457 753 16 2 ZTF_r 740443276215 0 2.4745 162.435 4.46433 26.0907 2.95133e-05 0.0326274 0.122145 3.67109e-05 268 30. 0.070395 0.06382 20.4913 26.0907 3 2458494.9432755 753120262 -276.100253244459 31.0966616409715 -9.87660847379231 1.96699228826943 -146.065427757306 48.7803021090588 -3.01451980531717 1.10161718865552 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 458 752 13 3 ZTF_r 740444695115 0 1.6647 162.384 4.58547 26.1129 1.55543e-05 0.0248317 0.104698 2.12029e-05 274 30. 0.057558 0.049078 20.9278 26.1129 1 2458494.9446991 752120251 26.6658518319435 16.9470584888086 1.75031387051339 1.27369284831874 60.4139780616736 30.5245023485683 1.99252616751292 1.05070658009471 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 459 752 13 3 ZTF_r 740445605115 0 1.8196 162.624 4.60308 26.1208 1.62193e-05 0.0256209 0.110006 2.22627e-05 276 30. 0.057833 0.051293 20.8971 26.1208 3 2458494.9456019 752120251 35.0619301891435 16.1238879291598 2.41891635494616 1.42089071211596 -19.4122855737811 28.7900570774023 -0.678811729391958 1.05342010168265 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 460 753 16 2 ZTF_r 740446526215 0 2.2367 162.46 4.45731 26.0704 2.95807e-05 0.0327148 0.122188 3.68028e-05 268 30. 0.06236 0.060771 20.6186 26.0704 1 2458494.9465278 753120262 -105.818915994367 24.806352021779 -4.74520748768669 2.48652757896758 -11.059666669544 41.3744311180997 -0.269107123892504 1.08763131011907 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 461 752 13 3 ZTF_g 740473505115 0 2.1844 90.493 3.59859 26.229 1.5113e-05 0.0246634 -0.0565028 2.09008e-05 271 30. 0.064902 0.056288 20.9364 26.229 3 2458494.9735069 752120151 -41.9653723391808 20.0489922654892 -2.32837717656395 1.47158961623496 38.8044883176962 34.4439430980258 1.13418602126792 1.08947181246288 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 462 752 13 3 ZTF_g 740474445115 0 2.5244 91.189 3.59584 26.2286 1.63955e-05 0.0256424 -0.0625982 2.25751e-05 273 30. 0.064902 0.05051 20.9604 26.2286 1 2458494.9744444 752120151 -55.0356517932497 21.9099958844695 -2.79419440917533 1.45573662717682 -58.6165746618299 37.0815373235695 -1.59139466494471 1.10239894298374 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 463 753 16 2 ZTF_g 740486086215 0 1.9645 75.8967 3.61034 26.1939 1.88868e-05 0.0260733 -0.0584521 2.35717e-05 266 30. 0.058901 0.050807 20.9976 26.1939 1 2458494.986088 753120162 -63.2577193914409 19.8711337743089 -3.5411610968048 2.92577051316902 -193.571044868713 33.3555932374043 -5.8423412111426 1.08264241050243 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 464 753 16 2 ZTF_g 740488406215 0 1.8942 78.2753 3.48798 26.1876 1.96971e-05 0.0267086 -0.0403792 2.46892e-05 265 30. 0.065895 0.058096 21.0063 26.1876 3 2458494.9884028 753120162 -166.140793882928 20.0770993663528 -9.20513398038045 2.46484483739986 -187.422091278697 33.8825236408325 -5.56878206142191 1.1032981957499 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 465 752 13 3 ZTF_r 748413175115 0 2.3159 137.661 13.4295 25.9858 3.66025e-05 0.0380225 0.110084 4.98256e-05 271 30. 0.067089 0.059495 19.2298 25.9858 2 2458502.9131713 752120251 -170.018682227773 64.5251917764536 -2.93104268297834 1.25818458089477 -135.019354611 108.502736530324 -1.25276764512425 1.08072793444401 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 466 752 13 3 ZTF_r 748433685115 0 2.416 152.145 10.9415 26.077 3.45315e-05 0.0369273 0.120021 4.72807e-05 271 30. 0.065162 0.063253 19.491 26.077 2 2458502.9336806 752120251 16.3282845511656 60.1721938513395 0.301855793255572 1.28895183225337 28.6872093677796 98.8245994299938 0.292239174658594 1.07979662543225 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 467 752 13 3 ZTF_g 748444515115 0 2.0604 94.0597 12.155 26.2318 3.68348e-05 0.0364028 -0.0481588 5.98361e-05 231 30. 0.062619 0.05576 19.7197 26.2318 3 2458502.9445139 752120151 -84.2064737105011 53.0049988139653 -1.76719084455206 1.21994037875761 -54.9667993007271 93.97045375226 -0.588876627140862 1.0750899773805 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 468 752 13 3 ZTF_g 748445465115 0 2.0761 94.983 12.1092 26.2346 3.2203e-05 0.0347644 -0.0480963 5.10722e-05 238 30. 0.057601 0.056186 19.7354 26.2346 1 2458502.945463 752120151 -238.555434027032 55.2793034206265 -4.80044560574762 1.18601429336132 -176.948825094956 97.8789666366427 -1.82000885107439 1.07786001767223 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 469 753 16 2 ZTF_g 748445936215 0 2.4899 64.9954 12.4806 26.0527 7.90617e-05 0.0493164 -0.0408179 0.000126322 190 30. 0.066451 0.062034 19.342 26.0527 1 2458502.9459375 753120162 54.0019013822369 72.9222941752919 0.823765366802627 0.954339121426202 55.2629210091533 117.798470483335 0.472290681987826 1.10520375142006 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 470 753 16 2 ZTF_g 748446926215 0 2.2637 75.0999 11.1922 26.1777 4.31443e-05 0.0374908 -0.0423351 6.47896e-05 211 30. 0.065558 0.054929 19.6127 26.1777 3 2458502.9469213 753120162 21.8677863000912 58.5278995484512 0.41562023524501 1.12663019478193 9.41218281072465 96.8499088626745 0.0978377214264555 1.09621560059525 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 471 752 13 3 ZTF_r 748514875115 0 2.1418 155.514 9.97096 26.1101 2.09329e-05 0.0287553 0.105042 2.87033e-05 272 30. 0.065478 0.052636 19.7303 26.1101 1 2458503.0148727 752120251 -51.4829679074478 45.2253919767385 -1.26629833763883 1.30637426754709 131.242192084014 80.2724406188615 1.64597108023724 1.05354062781306 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 472 752 13 3 ZTF_r 748516775115 0 2.4844 156.542 9.75512 26.1286 2.14302e-05 0.0290943 0.0997815 2.93852e-05 272 30. 0.07443 0.067014 19.6342 26.1286 3 2458503.0167708 752120251 -174.479323098762 51.8232713339425 -3.74519077114578 1.10970873604249 -198.514175629609 86.0505557672224 -2.32248563930943 1.06482939949162 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 473 753 16 2 ZTF_r 748533096215 0 2.4371 149.015 10.0875 25.9766 4.29917e-05 0.0393996 0.121385 5.3416e-05 268 30. 0.069406 0.064177 19.4994 25.9766 3 2458503.0330903 753120262 -89.664061700468 55.3269064022876 -1.80275546941102 1.11153593039884 4.84015623744001 91.9214656496969 0.0530099790482745 1.07389715857183 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 474 753 16 2 ZTF_r 748534006215 0 2.5959 144.922 10.419 25.9584 4.81461e-05 0.0413619 0.111252 5.96321e-05 266 30. 0.065429 0.064565 19.3711 25.9584 1 2458503.0340046 753120262 -156.511698500289 59.6853441488092 -2.91698303467397 1.02239957159494 -250.588362410827 94.5426636861181 -2.66838355947744 1.07782831630917 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 475 752 13 3 ZTF_r 749298255115 0 2.785 91.7351 25.7495 25.5534 0.000138096 0.0476381 0.0847606 0.00022333 118 30. 0.089744 0.071658 17.9215 25.5534 2 2458503.7982523 752120251 117.448561290958 144.911732214619 0.901568967017468 1.11906593480648 -55.5296045173371 219.854110998388 -0.254275889337643 1.09567091753676 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 476 752 13 3 ZTF_r 749314615115 0 2.3777 103.779 23.3119 25.6896 8.58601e-05 0.0474431 0.113918 0.000130074 176 30. 0.085236 0.062479 18.2745 25.6896 2 2458503.8146181 752120251 -124.536810303486 114.324686463605 -1.21174858223951 1.09802568532333 54.4438972514337 190.492722221136 0.287730572552894 1.07794582914286 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 477 752 13 3 ZTF_r 749331085115 0 2.4113 123.277 20.2405 25.8628 7.40391e-05 0.0474602 0.108687 0.000107274 212 30. 0.073981 0.062333 18.5958 25.8628 2 2458503.831088 752120251 -353.797117088763 114.736274435353 -3.43011236366753 1.04291233554987 -421.507086345076 190.391904672527 -2.22880254049065 1.07890091124158 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 478 752 13 3 ZTF_r 749347705115 0 2.1371 122.737 19.9444 25.8424 6.48443e-05 0.0450455 0.122745 9.04281e-05 228 30. 0.069359 0.059692 18.6849 25.8424 2 2458503.8477083 752120251 14.2436283148537 96.859101564497 0.163581805401723 1.04024661540302 220.066343354242 166.700672322237 1.3290198518814 1.073863414788 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 479 752 13 3 ZTF_r 749364675115 0 2.3992 122.896 23.7275 25.7956 6.28491e-05 0.0414545 0.105047 9.46187e-05 194 30. 0.074728 0.062995 18.3804 25.7956 2 2458503.8646759 752120251 -274.542972050867 114.234567869835 -2.67342243781409 0.95454188671088 -419.005149963625 189.454879544378 -2.22653105990466 1.07780746364811 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 480 752 13 3 ZTF_r 749382405115 0 1.8967 147.622 15.3261 26.0375 3.47419e-05 0.0363965 0.107185 4.78676e-05 265 30. 0.065672 0.057879 19.3097 26.0375 2 2458503.8824074 752120251 51.117163273652 67.7338278235105 0.839490771765118 1.14942274536202 137.474516229761 124.729962958849 1.10960038568932 1.06509469499418 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
